bedrooms,bathrooms,interior_space,floors,see_sea,view_qual,grade,space_above,sqft_basement,yr_renovated,lat,space_int_15,zipcode_98004,zipcode_98006,zipcode_98039,zipcode_98040,zipcode_98112
3,2.0,1410,1.0,0,0,7,1410,0,0,47.3642,1660,0,0,0,0,0
2,2.0,1350,1.0,0,0,8,1350,0,0,47.6338,1800,0,0,0,0,0
2,2.25,1100,2.0,0,0,8,900,200,0,47.6199,1230,0,0,0,0,0
3,2.5,2070,2.0,0,0,7,2070,0,0,47.5307,2230,0,0,0,0,0
3,2.5,2360,1.0,0,0,8,1690,670,0,47.5374,2280,0,0,0,0,0
4,2.25,2760,2.0,0,0,9,2760,0,0,47.6285,2850,0,0,0,0,0
4,1.0,1220,1.5,0,0,6,1220,0,0,47.4924,1210,0,0,0,0,0
4,1.0,1220,1.5,0,0,6,1220,0,0,47.4924,1210,0,0,0,0,0
3,1.0,1220,1.0,0,0,6,1220,0,0,47.4187,1580,0,0,0,0,0
3,2.5,3020,2.0,0,0,8,3020,0,0,47.744,2980,0,0,0,0,0
4,3.5,3470,2.0,0,3,8,2520,950,0,47.7146,2360,0,0,0,0,0
4,2.25,2380,2.0,0,0,8,2380,0,0,47.4391,2100,0,0,0,0,0
3,3.0,2260,2.0,0,0,8,1660,600,0,47.6111,2260,0,0,0,0,0
2,1.0,720,1.0,0,0,6,720,0,0,47.5201,720,0,0,0,0,0
3,2.0,1730,1.0,0,0,8,1730,0,0,47.3573,2000,0,0,0,0,0
3,2.5,2660,2.0,0,0,9,1830,830,0,47.5442,2800,0,1,0,0,0
2,1.0,1030,1.0,0,0,6,1030,0,1958,47.6962,1220,0,0,0,0,0
4,3.0,2890,1.0,0,0,7,1590,1300,2015,47.6763,2180,0,0,0,0,0
3,1.0,890,1.0,0,0,7,890,0,0,47.559,1420,0,0,0,0,0
3,2.25,1410,1.0,0,0,7,940,470,0,47.5396,1550,0,0,0,0,0
2,1.0,810,1.0,0,0,6,810,0,0,47.5337,1400,0,0,0,0,0
3,1.75,1370,2.0,0,0,7,1370,0,0,47.258,1530,0,0,0,0,0
3,2.5,2260,2.0,0,0,8,2260,0,0,47.7341,2260,0,0,0,0,0
3,1.75,1430,1.0,0,0,7,1430,0,0,47.5223,1690,0,0,0,0,0
5,2.5,2510,1.0,0,0,8,1410,1100,0,47.4732,2170,0,0,0,0,0
3,1.5,1760,1.5,0,3,8,1290,470,0,47.5334,1840,0,0,0,0,0
4,1.0,1430,1.0,0,0,6,980,450,0,47.5343,1170,0,0,0,0,0
3,3.25,1510,3.0,0,0,8,1510,0,0,47.6711,1390,0,0,0,0,0
4,1.75,1320,1.0,0,0,7,1320,0,1972,47.4297,1620,0,0,0,0,0
3,1.5,1180,1.0,0,0,7,1180,0,0,47.3838,1150,0,0,0,0,0
3,2.25,1560,1.0,0,0,7,1080,480,0,47.6155,2660,1,0,0,0,0
3,2.5,2470,2.0,0,0,9,2470,0,0,47.6694,2450,0,0,0,0,0
3,2.25,2190,1.0,0,0,7,1390,800,0,47.2633,1490,0,0,0,0,0
4,2.0,1610,1.0,0,0,7,1190,420,0,47.6301,1560,0,0,0,0,0
4,2.75,2700,2.0,0,0,7,2700,0,1989,47.7671,2250,0,0,0,0,0
3,1.75,1530,1.0,0,0,7,1120,410,0,47.5687,1360,0,0,0,0,0
5,4.0,7320,2.0,0,0,11,7320,0,0,47.4473,3270,0,0,0,0,0
2,1.0,920,1.0,0,0,6,920,0,0,47.4951,1280,0,0,0,0,0
4,2.5,2990,2.0,0,0,9,2990,0,0,47.5394,2980,0,0,0,0,0
1,1.0,720,1.0,1,4,6,720,0,0,47.3509,1120,0,0,0,0,0
3,2.0,1750,1.5,0,0,5,1750,0,0,47.7489,1830,0,0,0,0,0
2,1.0,2410,2.0,0,0,9,1930,480,0,47.5657,1540,0,0,0,0,0
3,1.75,1240,1.0,0,0,6,1240,0,0,47.37,1240,0,0,0,0,0
2,1.0,1010,1.0,0,0,7,1010,0,0,47.6886,1610,0,0,0,0,0
5,2.75,2770,1.0,0,0,7,1490,1280,0,47.4847,1920,0,0,0,0,0
4,1.75,2800,1.0,0,0,9,1400,1400,2006,47.6803,1490,0,0,0,0,0
4,2.0,1400,2.0,0,0,7,1400,0,0,47.6168,1620,0,0,0,0,0
2,1.0,1020,1.0,0,0,6,1020,0,0,47.4915,1280,0,0,0,0,0
4,3.0,2860,1.0,0,0,8,2860,0,1999,47.6286,1840,1,0,0,0,0
4,3.5,4270,2.0,0,2,10,4270,0,0,47.5489,4190,0,1,0,0,0
3,2.5,2270,2.0,0,0,7,2270,0,0,47.5329,2360,0,0,0,0,0
4,2.5,2560,2.0,0,0,7,2560,0,0,47.6886,2800,0,0,0,0,0
2,1.0,900,1.0,0,0,6,900,0,0,47.5105,1480,0,0,0,0,0
4,2.5,2010,2.0,0,0,8,2010,0,0,47.3406,1910,0,0,0,0,0
3,2.5,1690,1.0,0,0,7,1690,0,1998,47.5234,860,0,0,0,0,0
5,3.5,2310,2.0,0,0,8,1560,750,0,47.5463,1900,0,0,0,0,0
3,2.25,1520,3.0,0,0,8,1520,0,0,47.6907,1520,0,0,0,0,0
4,1.5,1220,1.5,0,0,7,1220,0,0,47.6667,1400,0,0,0,0,0
4,2.5,2170,2.0,0,0,8,2170,0,0,47.3886,1900,0,0,0,0,0
4,1.75,2790,1.0,0,2,7,1450,1340,0,47.4556,2790,0,0,0,0,0
2,1.75,1760,1.0,0,0,7,850,910,0,47.5654,1150,0,0,0,0,0
4,1.75,2100,1.5,0,0,7,1500,600,0,47.6721,1690,0,0,0,0,0
4,1.0,1430,1.0,0,0,6,1070,360,0,47.7623,1460,0,0,0,0,0
5,3.5,2450,2.0,0,0,9,2450,0,0,47.7721,2310,0,0,0,0,0
4,3.0,1820,1.0,0,0,7,1420,400,0,47.7197,1920,0,0,0,0,0
4,1.75,1850,1.0,0,0,7,1850,0,0,47.6966,1510,0,0,0,0,0
3,1.75,1870,1.0,0,0,9,1870,0,0,47.7203,2030,0,0,0,0,0
4,2.25,2580,2.0,0,0,8,2580,0,0,47.5647,2390,0,0,0,0,0
4,3.25,3680,1.0,0,3,10,1840,1840,0,47.5266,2700,0,0,0,0,0
3,1.5,1750,2.0,0,0,8,1750,0,0,47.3108,1840,0,0,0,0,0
4,3.5,3890,2.0,0,0,9,2860,1030,0,47.6342,2460,0,0,0,0,1
2,1.0,1000,1.0,0,0,6,1000,0,0,47.6926,1000,0,0,0,0,0
2,2.5,2210,1.0,0,0,8,2210,0,0,47.7114,2170,0,0,0,0,0
4,3.25,2850,2.5,0,0,10,2700,150,0,47.6292,2850,0,0,0,0,1
4,2.75,2460,2.0,0,0,8,1640,820,2007,47.6093,1890,0,0,0,0,0
3,2.5,2630,2.0,0,0,9,2630,0,0,47.745,2250,0,0,0,0,0
3,1.0,1750,2.0,0,0,7,1750,0,0,47.6792,2240,0,0,0,0,0
2,1.0,1100,1.0,0,0,7,780,320,0,47.2874,1410,0,0,0,0,0
4,2.5,2620,2.0,0,0,9,2620,0,0,47.6732,2430,0,0,0,0,0
3,2.0,1200,1.0,0,0,7,1200,0,0,47.2649,1590,0,0,0,0,0
2,1.5,1920,1.0,0,0,7,960,960,0,47.6118,1130,0,0,0,0,0
3,2.75,1690,1.0,0,0,7,1180,510,0,47.7336,1560,0,0,0,0,0
3,1.75,1680,1.0,0,0,7,840,840,0,47.6848,1220,0,0,0,0,0
3,1.75,3440,1.5,0,0,8,3440,0,0,47.449,2160,0,0,0,0,0
5,1.75,2190,1.0,0,0,7,1290,900,0,47.7766,1790,0,0,0,0,0
4,2.5,3270,2.0,0,0,10,3270,0,0,47.6018,3460,0,0,0,0,0
4,1.5,1280,1.5,0,0,7,1080,200,0,47.5348,1470,0,0,0,0,0
1,1.0,1310,1.5,0,0,6,1310,0,0,47.6059,1130,0,0,0,0,0
3,1.0,1660,1.0,0,0,7,1110,550,0,47.3311,1890,0,0,0,0,0
4,2.75,2700,2.0,0,0,9,2700,0,0,47.3496,2700,0,0,0,0,0
4,1.75,1940,1.0,0,0,7,970,970,0,47.7108,1460,0,0,0,0,0
3,1.75,1520,1.0,0,0,7,1170,350,0,47.68,1550,0,0,0,0,0
4,1.0,1620,1.5,0,0,7,1620,0,0,47.5728,1220,0,0,0,0,0
3,2.25,2090,1.0,0,2,8,1280,810,0,47.5538,3090,0,1,0,0,0
2,1.0,1070,1.0,0,0,7,1070,0,0,47.6887,1370,0,0,0,0,0
5,1.75,2000,1.0,0,2,7,1200,800,0,47.5084,2340,0,0,0,0,0
3,2.5,1020,2.0,0,0,7,720,300,0,47.5343,1060,0,0,0,0,0
3,1.25,2400,3.0,0,2,11,2400,0,0,47.6019,1910,0,0,0,0,0
6,3.0,2480,2.0,0,0,8,2480,0,0,47.6127,2480,0,0,0,0,0
3,1.75,1310,1.0,0,0,6,1310,0,0,47.2888,1010,0,0,0,0,0
4,2.75,2420,1.0,0,0,8,1220,1200,0,47.72,2240,0,0,0,0,0
2,1.0,1890,1.0,0,0,7,1030,860,0,47.6747,2150,0,0,0,0,0
3,2.25,1860,1.5,0,0,7,1020,840,0,47.5539,1180,0,0,0,0,0
3,1.5,2500,1.5,0,2,7,1450,1050,0,47.6567,1300,0,0,0,0,0
3,1.0,1970,1.0,0,0,7,1970,0,0,47.5234,1970,0,0,0,0,0
4,1.0,1660,1.5,0,0,7,1180,480,0,47.5391,1120,0,0,0,0,0
3,2.5,1850,1.0,0,0,7,1500,350,0,47.3063,2140,0,0,0,0,0
4,2.75,1970,1.0,0,0,8,1970,0,0,47.4375,1970,0,0,0,0,0
3,2.0,1890,1.0,0,3,8,1890,0,0,47.7016,2590,0,0,0,0,0
3,1.5,1310,1.0,0,0,7,1170,140,0,47.6944,1680,0,0,0,0,0
4,1.5,1870,2.0,0,0,7,1870,0,0,47.77,1550,0,0,0,0,0
3,3.0,1520,2.0,0,0,7,1520,0,0,47.572,1320,0,0,0,0,0
5,3.0,3070,2.0,0,0,9,3070,0,0,47.6852,3070,0,0,0,0,0
3,1.5,1400,1.5,0,0,7,1400,0,0,47.4471,1350,0,0,0,0,0
3,1.75,1960,1.0,0,0,7,980,980,0,47.5432,1460,0,0,0,0,0
3,2.5,2680,1.0,0,0,7,1340,1340,0,47.5646,2580,0,0,0,0,0
3,2.5,2030,2.0,0,0,7,2030,0,0,47.3491,1810,0,0,0,0,0
2,2.25,2320,1.5,0,4,9,1920,400,0,47.681,2790,0,0,0,0,0
3,1.75,1760,1.0,0,0,8,1760,0,0,47.7616,2220,0,0,0,0,0
5,1.0,1870,1.0,0,0,7,1580,290,0,47.5127,1740,0,0,0,0,0
4,1.0,1280,1.0,0,0,7,940,340,0,47.5477,1360,0,0,0,0,0
3,2.25,1730,1.0,0,0,8,1730,0,0,47.3108,2090,0,0,0,0,0
3,1.75,2060,1.0,0,2,9,1140,920,0,47.5268,2060,0,0,0,0,0
3,1.5,1030,1.0,0,0,7,1030,0,0,47.4282,1460,0,0,0,0,0
3,2.5,1720,1.5,0,0,7,1720,0,0,47.7178,1790,0,0,0,0,0
3,1.75,1210,1.0,0,0,7,1210,0,0,47.7,1610,0,0,0,0,0
4,2.25,2620,1.0,0,0,7,1550,1070,0,47.4564,1650,0,0,0,0,0
3,1.0,1860,1.0,0,0,6,1860,0,0,47.6057,2000,0,0,0,0,0
3,2.5,2510,2.0,0,0,9,2510,0,0,47.5494,2470,0,0,0,0,0
4,2.5,2040,1.5,0,0,8,2040,0,0,47.4193,2370,0,0,0,0,0
4,1.75,2410,1.0,0,0,7,1220,1190,0,47.6946,1440,0,0,0,0,0
2,1.0,780,1.0,0,0,7,780,0,0,47.5842,1320,0,0,0,0,0
5,2.5,2210,1.0,0,0,8,1460,750,0,47.7698,2080,0,0,0,0,0
4,2.0,1590,1.0,0,0,7,1040,550,2014,47.4465,1670,0,0,0,0,0
4,1.75,2230,1.0,0,0,7,2230,0,0,47.5859,2230,0,0,0,0,0
3,2.0,1560,1.0,0,0,7,910,650,0,47.3197,1470,0,0,0,0,0
4,2.5,2950,2.0,0,0,10,2950,0,0,47.5938,2870,0,0,0,0,0
4,1.0,1480,1.5,0,0,7,1480,0,0,47.6737,1570,0,0,0,0,0
4,2.0,2850,1.5,0,1,7,1730,1120,0,47.5876,2450,0,0,0,0,0
3,1.75,2390,1.0,0,0,7,1560,830,0,47.4789,1750,0,0,0,0,0
3,1.75,1740,1.0,0,0,7,1740,0,0,47.481,1560,0,0,0,0,0
5,2.75,2060,1.0,0,0,7,1220,840,0,47.5358,1840,0,0,0,0,0
4,2.5,2680,2.0,0,0,8,2680,0,0,47.5516,2680,0,1,0,0,0
4,2.75,3150,1.5,0,0,7,2430,720,0,47.6968,1990,0,0,0,0,0
4,2.5,2440,2.0,0,0,8,2440,0,0,47.4501,2450,0,0,0,0,0
6,1.75,2230,1.0,0,0,7,1390,840,0,47.7089,2110,0,0,0,0,0
6,1.75,2230,1.0,0,0,7,1390,840,0,47.7089,2110,0,0,0,0,0
4,1.5,1600,1.5,0,0,6,1600,0,0,47.5681,1410,0,0,0,0,0
4,1.5,1600,1.5,0,0,6,1600,0,0,47.5681,1410,0,0,0,0,0
3,1.0,1580,1.5,0,0,7,1580,0,0,47.5075,1200,0,0,0,0,0
4,3.25,2840,1.0,0,0,8,2840,0,0,47.6707,2550,0,0,0,0,0
3,2.75,2550,2.0,0,0,8,2550,0,0,47.7351,1020,0,0,0,0,0
3,2.25,1700,1.0,0,0,7,1250,450,0,47.3546,2070,0,0,0,0,0
3,2.0,1470,1.5,0,0,7,1470,0,0,47.3084,1390,0,0,0,0,0
3,2.5,1680,2.0,0,0,8,1680,0,0,47.4482,2080,0,0,0,0,0
3,1.0,1110,1.0,0,0,7,1110,0,0,47.7595,1780,0,0,0,0,0
5,1.75,2120,1.0,0,0,7,1200,920,0,47.6118,1930,0,0,0,0,0
3,2.75,2380,2.0,0,4,9,1930,450,0,47.6626,3370,0,0,0,0,0
3,2.5,2670,2.0,0,3,9,2000,670,1995,47.5855,2320,0,0,0,0,0
2,1.0,890,1.0,0,0,6,890,0,1997,47.2003,1460,0,0,0,0,0
4,3.0,3140,1.0,0,0,9,2140,1000,0,47.5462,2760,0,1,0,0,0
4,1.0,1260,1.5,0,0,7,1260,0,2007,47.7334,1639,0,0,0,0,0
2,1.0,920,1.0,0,0,6,920,0,0,47.5499,1700,0,0,0,0,0
5,3.5,2990,2.0,0,0,8,2450,540,0,47.5298,1060,0,0,0,0,0
4,2.5,3120,2.0,1,4,9,2590,530,1989,47.3535,2030,0,0,0,0,0
3,1.0,1010,1.0,0,0,6,1010,0,0,47.2699,1370,0,0,0,0,0
2,1.0,1010,1.0,0,2,6,1010,0,0,47.5873,1630,0,0,0,0,0
3,1.0,1020,1.5,0,0,7,1020,0,0,47.5502,1160,0,0,0,0,0
5,4.5,3540,2.0,0,0,8,2940,600,0,47.4274,1290,0,0,0,0,0
2,0.75,900,1.0,0,0,6,900,0,0,47.5083,1220,0,0,0,0,0
3,1.0,1100,1.0,0,0,7,1100,0,0,47.3248,1190,0,0,0,0,0
3,2.5,1990,2.0,0,0,7,1990,0,0,47.36,1980,0,0,0,0,0
3,1.5,1980,1.0,0,0,8,1520,460,0,47.6499,2280,0,0,0,0,0
4,3.75,4040,2.0,0,0,11,4040,0,0,47.5189,3940,0,0,0,0,0
5,1.75,1250,1.0,0,0,7,1250,0,0,47.6101,1560,0,0,0,0,0
4,1.5,1820,1.5,0,0,7,1820,0,0,47.7321,1770,0,0,0,0,0
2,2.25,1140,2.0,0,0,8,1010,130,0,47.659,1140,0,0,0,0,0
5,2.0,1730,1.0,0,0,5,1730,0,0,47.5076,1940,0,0,0,0,0
2,2.25,1170,3.0,0,0,8,1170,0,0,47.6712,1310,0,0,0,0,0
5,2.75,2910,2.0,0,0,7,2910,0,0,47.3591,2910,0,0,0,0,0
2,1.0,970,1.0,0,0,7,970,0,0,47.556,1180,0,0,0,0,0
4,2.25,2130,1.0,0,0,7,1600,530,0,47.3657,1890,0,0,0,0,0
3,2.5,2520,1.0,0,0,8,1630,890,0,47.5652,2220,0,0,0,0,0
2,2.0,1360,1.0,0,0,7,780,580,0,47.6874,1340,0,0,0,0,0
3,2.25,1620,1.0,0,0,7,1280,340,0,47.2835,1710,0,0,0,0,0
4,2.0,2120,1.0,0,0,7,1060,1060,0,47.7084,1540,0,0,0,0,0
4,1.75,2700,1.0,0,0,8,1450,1250,0,47.6539,2080,0,0,0,0,0
3,1.5,1370,1.5,0,0,6,1370,0,0,47.4731,1370,0,0,0,0,0
5,3.0,2520,2.0,0,1,8,2010,510,0,47.6385,2170,0,0,0,0,0
3,2.0,1540,1.0,0,0,7,1540,0,0,47.3662,1590,0,0,0,0,0
3,1.75,2610,2.0,0,2,8,2130,480,0,47.6287,3010,0,0,0,0,0
3,2.0,1490,1.5,0,0,7,1490,0,0,47.3962,1350,0,0,0,0,0
3,1.75,2760,1.0,0,0,7,1380,1380,0,47.6079,1980,0,0,0,0,0
3,1.75,1260,1.0,0,0,7,1260,0,0,47.3612,1430,0,0,0,0,0
3,3.5,2630,2.0,0,2,9,2030,600,0,47.5473,2450,0,0,0,0,0
3,1.75,1800,1.0,0,0,7,1370,430,0,47.7346,1820,0,0,0,0,0
2,1.0,1130,1.0,0,0,8,1130,0,0,47.6438,1680,0,0,0,0,0
3,1.0,1180,1.5,0,0,7,1180,0,0,47.6337,1900,0,0,0,0,1
4,2.75,2800,2.0,0,0,10,2800,0,0,47.5911,2010,0,0,0,0,0
3,1.5,1830,1.0,0,0,7,1350,480,0,47.6453,1570,0,0,0,0,0
3,2.5,2220,1.5,0,0,8,1660,560,0,47.6974,950,0,0,0,0,0
2,2.0,1870,1.0,0,0,8,1870,0,0,47.7101,1670,0,0,0,0,0
3,2.5,2580,1.5,0,0,8,2580,0,1986,47.6465,2580,0,0,0,0,0
3,2.0,1660,1.0,0,0,7,1010,650,0,47.5852,2020,0,0,0,0,0
3,1.0,1330,1.5,0,0,6,1330,0,0,47.5502,1330,0,0,0,0,0
3,1.0,1330,1.5,0,0,6,1330,0,0,47.5502,1330,0,0,0,0,0
3,3.0,2630,2.0,0,0,9,2630,0,0,47.693,2880,0,0,0,0,0
2,1.0,1100,1.0,0,0,7,1100,0,0,47.5772,1830,0,0,0,0,0
3,1.75,1810,1.0,0,0,7,1810,0,0,47.6236,1680,0,0,0,0,0
3,2.0,2060,1.0,0,0,7,1060,1000,0,47.574,1400,0,0,0,0,0
3,3.5,4660,2.0,0,4,10,3040,1620,0,47.6465,2980,0,0,0,0,0
4,2.5,2370,1.0,0,0,8,1660,710,0,47.6295,2360,0,0,0,0,0
3,2.5,2430,2.0,0,1,9,2430,0,0,47.5818,3440,1,0,0,0,0
3,2.5,1880,2.0,0,0,8,1880,0,0,47.4206,1880,0,0,0,0,0
2,1.0,1150,1.0,0,0,6,1150,0,0,47.4989,1150,0,0,0,0,0
3,2.0,1350,1.0,0,0,7,1350,0,0,47.7315,2100,0,0,0,0,0
3,2.75,2180,1.0,0,0,7,1310,870,0,47.6959,1510,0,0,0,0,0
4,2.75,3370,1.0,0,3,8,1920,1450,0,47.5887,2250,0,0,0,0,0
5,2.25,3650,1.0,0,0,10,1850,1800,0,47.5458,2760,0,0,0,1,0
4,2.0,2100,2.0,0,0,8,2100,0,1984,47.7521,1450,0,0,0,0,0
2,1.0,670,1.0,0,0,6,670,0,0,47.5498,1960,0,0,0,0,0
3,3.5,2420,2.0,0,0,9,1820,600,0,47.6054,2030,0,0,0,0,0
1,1.0,760,1.0,0,0,7,760,0,0,47.6059,1270,0,0,0,0,0
3,2.75,2200,1.0,0,0,6,1100,1100,0,47.6606,1520,0,0,0,0,0
5,3.25,4410,2.0,0,2,12,3880,530,0,47.7522,4410,0,0,0,0,0
3,1.75,1300,1.0,0,3,8,880,420,0,47.6071,2440,0,0,0,0,0
2,1.0,720,1.0,0,0,6,720,0,0,47.6534,1030,0,0,0,0,0
3,2.5,2180,2.0,0,0,9,2180,0,0,47.722,2880,0,0,0,0,0
2,1.0,1130,1.0,0,0,7,1130,0,0,47.3902,1490,0,0,0,0,0
4,2.5,2230,2.0,0,0,8,1540,690,0,47.6698,2020,0,0,0,0,0
5,1.75,2100,1.0,0,0,7,1070,1030,0,47.7751,2170,0,0,0,0,0
3,1.75,2060,1.0,0,4,8,1100,960,0,47.4193,1230,0,0,0,0,0
4,2.5,3060,2.0,0,0,9,3060,0,0,47.3689,3040,0,0,0,0,0
3,2.75,2810,2.0,1,4,10,2810,0,0,47.6361,3120,0,0,0,0,0
3,2.25,2550,1.0,0,4,9,2550,0,0,47.7711,3050,0,0,0,0,0
5,3.0,4290,2.0,0,0,11,4290,0,0,47.6217,3620,0,0,1,0,0
3,2.25,3040,1.0,0,0,9,3040,0,0,47.7635,2070,0,0,0,0,0
4,2.75,2530,2.0,0,0,8,2530,0,0,47.737,2530,0,0,0,0,0
3,1.75,1300,1.5,0,0,7,1300,0,1992,47.6988,1590,0,0,0,0,0
4,2.5,1790,1.0,0,0,7,1790,0,0,47.3617,1760,0,0,0,0,0
3,1.0,1530,1.0,0,0,7,890,640,0,47.6543,1240,0,0,0,0,0
5,2.75,2380,1.0,0,0,7,1300,1080,0,47.5009,2400,0,0,0,0,0
5,2.25,2400,1.0,0,0,7,1200,1200,0,47.6007,1950,0,0,0,0,0
2,1.0,1030,1.0,0,0,7,830,200,0,47.5291,1770,0,0,0,0,0
4,2.5,3250,1.0,0,2,9,3250,0,0,47.2582,1600,0,0,0,0,0
3,3.0,1970,1.0,0,0,8,1970,0,0,47.7651,2150,0,0,0,0,0
4,1.5,1940,1.0,0,0,7,1140,800,0,47.5533,1340,0,0,0,0,0
3,2.25,1850,1.0,0,0,8,1370,480,0,47.5696,1850,0,0,0,0,0
4,3.25,3900,2.0,0,0,10,3900,0,0,47.683,1730,0,0,0,0,0
3,1.75,3160,1.0,0,0,8,2160,1000,0,47.274,1990,0,0,0,0,0
3,1.75,1440,1.0,0,0,7,1440,0,0,47.4473,1640,0,0,0,0,0
3,1.5,2040,1.0,0,0,7,1340,700,0,47.5218,1190,0,0,0,0,0
3,2.5,2120,2.0,0,0,8,2120,0,0,47.5781,2010,0,0,0,0,0
2,1.0,830,1.0,0,0,6,830,0,0,47.4215,1300,0,0,0,0,0
3,1.75,3140,1.0,0,0,8,1670,1470,0,47.3074,2590,0,0,0,0,0
4,2.5,2410,1.0,0,0,8,1550,860,0,47.7153,2330,0,0,0,0,0
4,2.25,2190,2.0,0,0,8,1800,390,0,47.6425,2100,0,0,0,0,0
4,1.75,2190,1.0,0,0,7,1190,1000,0,47.5846,1510,0,0,0,0,0
3,1.5,1210,1.0,0,0,7,1210,0,0,47.328,1370,0,0,0,0,0
3,1.75,1880,1.0,0,0,7,880,1000,0,47.7004,1260,0,0,0,0,0
3,3.0,2410,2.0,0,0,9,2410,0,0,47.747,2540,0,0,0,0,0
5,2.75,2620,1.0,0,0,8,1350,1270,0,47.5226,1940,0,0,0,0,0
3,2.25,1850,2.0,0,0,9,1850,0,0,47.5525,1080,0,0,0,0,0
3,2.25,1760,1.0,0,0,7,1190,570,0,47.6525,2260,0,0,0,0,0
2,1.0,860,1.0,0,0,7,860,0,0,47.6334,2160,0,0,0,0,0
7,2.25,2620,2.0,0,0,7,2620,0,0,47.6123,2070,0,0,0,0,0
4,1.75,2400,1.0,0,0,8,1590,810,0,47.4282,2200,0,0,0,0,0
3,1.0,1850,1.5,0,0,7,1850,0,0,47.6727,1850,0,0,0,0,0
3,2.5,4040,2.0,0,0,9,4040,0,0,47.2711,3000,0,0,0,0,0
3,2.0,1940,1.0,0,0,9,1940,0,0,47.5913,2330,0,0,0,0,0
3,2.5,3490,2.0,1,4,9,2150,1340,1991,47.7265,2990,0,0,0,0,0
5,2.75,3170,2.0,0,0,9,3170,0,0,47.5937,3210,0,0,0,0,0
4,2.5,2530,1.0,0,0,7,1440,1090,0,47.7762,1960,0,0,0,0,0
4,2.5,3230,2.0,0,0,9,3230,0,0,47.6318,3230,0,0,0,0,0
3,2.25,2120,2.0,0,0,9,2120,0,0,47.6482,3280,0,0,0,0,0
2,1.75,1640,1.0,0,0,8,1340,300,0,47.7068,1760,0,0,0,0,0
4,2.5,2130,2.0,0,0,8,2130,0,0,47.3208,2350,0,0,0,0,0
4,1.0,1440,1.5,0,0,7,1440,0,0,47.7133,1150,0,0,0,0,0
3,1.75,1940,1.0,0,1,8,1440,500,0,47.5239,2160,0,0,0,0,0
3,1.0,1120,1.0,0,0,6,1120,0,0,47.4896,1050,0,0,0,0,0
3,2.5,2400,2.0,0,0,8,2400,0,0,47.5371,2420,0,0,0,0,0
4,2.5,1810,2.0,0,0,8,1810,0,0,47.4088,1850,0,0,0,0,0
3,1.0,1270,1.5,0,3,7,1270,0,0,47.5433,2100,0,0,0,0,0
2,1.75,1350,1.0,0,0,7,1350,0,0,47.3493,1370,0,0,0,0,0
2,2.0,1550,1.5,0,0,7,1550,0,0,47.5145,1600,0,0,0,0,0
2,1.0,1620,1.0,0,0,7,920,700,0,47.6855,1330,0,0,0,0,0
3,2.25,2650,1.0,0,3,9,1770,880,0,47.7209,2650,0,0,0,0,0
5,1.75,2510,1.5,0,0,8,2510,0,0,47.6635,1900,0,0,0,0,0
4,2.5,2040,2.0,0,0,8,2040,0,0,47.7366,2530,0,0,0,0,0
3,2.5,1660,2.0,0,0,8,1660,0,0,47.3541,1630,0,0,0,0,0
3,2.5,1980,2.0,1,4,10,1580,400,0,47.4551,2060,0,0,0,0,0
4,2.5,2690,2.0,0,0,9,2690,0,0,47.6596,2420,0,0,0,0,0
2,2.25,2910,2.0,0,2,9,2910,0,0,47.5279,2090,0,0,0,0,0
4,3.5,2720,2.0,0,0,8,2670,50,0,47.7034,1960,0,0,0,0,0
3,1.0,1280,1.0,0,0,7,1280,0,0,47.5259,1380,0,0,0,0,0
3,2.5,2160,2.0,0,0,8,2160,0,0,47.7273,2230,0,0,0,0,0
3,2.25,1760,1.0,0,0,8,1290,470,0,47.522,2050,0,0,0,0,0
2,1.0,800,1.0,0,0,6,800,0,0,47.6913,1470,0,0,0,0,0
2,1.0,930,1.0,0,0,6,730,200,0,47.5321,1100,0,0,0,0,0
5,1.75,2040,1.0,0,0,7,1020,1020,0,47.5941,1720,0,0,0,0,0
1,1.0,1180,1.0,0,2,6,1180,0,0,47.4007,1890,0,0,0,0,0
4,1.75,2000,1.0,0,0,7,1390,610,0,47.3203,1520,0,0,0,0,0
4,2.75,3310,2.0,0,0,9,3310,0,0,47.7249,3230,0,0,0,0,0
4,3.5,3130,2.0,0,0,9,2550,580,0,47.6849,1830,0,0,0,0,0
4,2.5,2300,1.0,0,2,8,1600,700,0,47.5256,2510,0,0,0,0,0
3,2.25,2140,1.0,0,0,8,2140,0,0,47.3484,2060,0,0,0,0,0
4,2.0,2210,1.5,0,3,7,1760,450,0,47.5727,1760,0,0,0,0,0
2,1.0,970,1.0,0,0,6,970,0,0,47.515,1570,0,0,0,0,0
5,2.25,2690,1.0,0,3,8,2020,670,0,47.5821,3380,0,0,0,1,0
4,2.0,1890,1.5,0,0,7,1670,220,0,47.6633,1800,0,0,0,0,0
6,3.25,3140,2.0,0,0,10,3140,0,0,47.5411,2980,0,1,0,0,0
2,1.0,1440,1.0,0,0,7,1150,290,0,47.4916,1870,0,0,0,0,0
3,2.5,2910,2.0,0,0,10,2910,0,0,47.2789,2910,0,0,0,0,0
3,1.0,1310,1.0,0,0,7,1310,0,0,47.2574,1600,0,0,0,0,0
4,2.25,2140,2.0,0,0,7,2140,0,0,47.3655,2060,0,0,0,0,0
3,1.0,1090,1.0,0,0,7,1090,0,0,47.7155,1440,0,0,0,0,0
